Reviews
"loved, 9-19 april, great food great service excellent maintenance grounds, overall awesome thing change musty odor room brought repellant bugs follow, time didnt matter drunk notice, highly recommend paradisius,  "
"great xmas present fr husband, booked royal service butler, worth extra money absolutely, checked right away champagne flowing, husband booked garden view room lucked ocean room wonderful view beach, grounds beautiful kept, pools grounds just royal service semi private beach area tiki huts beds, nice, water beautiful blue got tired looking, restaurants, 12 pick, venti mediterranean awesome went twice, french good portions small hit buffet way room, steak house food o.k, service sucked big time compared restaurants, lunch buffet good right beach, great wines house champagne nice, restaurants fine better others.. make dinner reservations night soon possible, word warning tad pushy looking timeshares, say hr, time like 2. did 100, credit deal free room future use slow times, hubby used credit massage, time shares expensive eyes kids college wo n't buying anytime near future, husband gave xmas great wk, just relax eat drink lay beach, ask, not asking exact present 2010 cruise planned 09,  "
"posh resort trip started rocky, arrived best friend father told room available undetermined time, thankfully night minor glitch week amazing, beautiful beach pool, amazing food, older crowd 18 definitely not teenagers spoke english did make friends, nightlife resort non-existent, lobby bar shuts midnight people fun pub 15 people, great service beautiful resort definitely,  "
"place just relax not quite, boy chance visit dr past winter spring break, reading reviews talking friends decided visit paradisus, hotel 30min airport southern coast, situated lush tropical setting grounds beautiful.we arrived 6pm waited hour check hotel, plenty hotel staff really not focused taking care guests arrived.after lot confusion taken family conceirge check bit confused unorganized, eventually given rooms confusion did not stop, rooms occupied guest suprised 3 boys appear door 900p, moved room conceirge went figure room, hour later room use night hotel, 1030p resolved, day set rooms adjacent, inclusive meal plan convenient, downside pretty locked eating set times no late night places snack late dinner, restaraunts not resorts strong point fact fairly average exception beach open lunch pretty good buffet nice setting beach, pool nice need claim spots early morning assured close pool, beach nice good surf nice wide beaches, requires little advance scouting claim chaises early am.if sleeping beach/pool completely relaxing lack activities not thing, need property, lobby quite services geared scuba diving snorkling sharks booze cruise atv used gym small resort size hit right time place yourself.for nice away spend time not return paradisus, restaurants need improve room decor use update/refreshening hotel staff just bit unorganized taste,  "
"beautiful people went honeymoon fantastic time, people working unbelievable, kind polite helpful, places mexico does n't compare, recommend place fully, glad picked resort honeymoon,  "
"return stayed paradisus 12/15 12/21, husband went 2 small children 3 11 months, looking easy relaxing trip, getting airport easy charge 10 tourist card, pre-booked ride hotel just easily cab, guests reserve section hotel, fantastic section complete lot work n't fully functional, access pool kids pool kids club restaurant bar reserve, shuttle takes restaurants beaches, spent time main area beach reserve b/c people construction reserve, end stay open preparations christmas rush.our room reserve jr. suite nice perfect family 4.the people working hotel amazing, children doted talked remembered went, family concierge package enjoyed greatly, did n't use kids club services kids little.we asked sit vacation club presentation declined, asked again.the beach great family concierge guests royal service area, general hotel quiet plenty seats beds areas, pool rs inviting adults did n't chance use it.we did bugs room day not, visit medic end trip 11 month old, medic spoke english spanish n't good talk medical conditions thought taken care well.we wanted place just relax pampered bit overall enjoyed vacation pardisus,  "
"ca n't understand complain husband best vacation, resort absolutely wonderful, grounds beautiful kept, food excellent, wanted did n't menu ask especially, beach great, pool bar fun, bartenders best, horseback riding beach highlight trip, nightly entertainment fun also.as said ca n't understand n't enjoy resort unless just unhappy people general, relaxing beautiful look accommodating, things feel aware really helps speak spanish bring mosquito repellent, hope great vacation like did,  "
"excellent resort-wonderful people great vacation, staff n't nicer, grounds beautiful kept, island resorts years huge surprise, stayed resort staff pleasant friendly accomodating.we recommend paradisus punta cana looking great place stay, p.s, stayed paradisus cancun nice-the staff difference,  "
"paradisus paradise paradisus punta cana best resorts, excellent room service food employees beach drinks pool hotel, definitely, celebrated year wedding anniversary special decorating room making reservations el romantico french restaurant flowers table brought champagne no extra charge, staff friendly smiled,  "
"great place stay check checking exception outstanding memorable stay, set times check posted sign opposed u.s. hotels check time, did wait room checked past time check rooms ready, no worries vacation, tried not worry waiting tsa not detained luggage thought lost sent room later n't cared, onward grounds appointed clean neat, property groomed, main building check set appart bungalows beach, walk shuttle tram, peds trams/cars shared pathway, little bit annoying, felt threatened unsafe nice sidewalk, liked walk work food drink rooms nice clean rooms lots towels robes, n't feel comfortable drinking water request additional bottled water chamber maids, n't forget tip folks work hard, tipped 5 dollars day did n't worry asking additional water beer took care hopefully extra money helped out.beach better beach areas, sand powdery soft did n't hot afternoon sun, lots lounge chairs umbrellas cozy, mind season vary depending go.beach topless nice beach vendors n't allowed come sell wares, need hail, carrying boxes different types cigars, sold individually box, smoke cubans check real, love post let know purchasing cuban cigar real fake, charge cuban cigars.no beach drink runners service, perfect, pool pools pool, swim bar, closes 6pm, pretty lively closing, bars package inclusive getting presidente not issue, mixed drinks loaded alcohol nice bars little wait times served barkeeps friendly speaking english spanish, spanish reverting english did n't understand, meals breakfast buffet style, food obvious not, signs telling eating, things americanized wonderful think eating locals eating, sampling meats cheeses breads potatos pastries fruits jucies stuff.the coffee good, smooth not bitter like stuff, bought package airport drink weekends remind fun, cafe leche porfavor grasias lunch buffet style, great variety, actually select fresh fish cook, pretty cool, not signs identifying food looked smelled tasted good, tip drink servers day subsequent days remember, glasses unfilled, servers work day servers breakfast lunch dinner, note n't want impression service stinks tipping just not case, service extra extra nice dinner al la carte, resturants pretty good, seafood place good lobster did chinese place, pretty standard fare, good stuff.i n't hung gormet dining expereince, differnt land, drink enjoy company eat, couple drinks think best tasing thing staff great people, warm firendly, speak spanish revert english n't understand, make effort learn little bit spanish, n't forget tip folks, inclusive yes sure n't paid alot, bucks far, sweet people.please note dominican republic, not march beat u.s. drum, slow response speed, remember relax drink cold enjoy, excellent little bit time fine, n't motto se n't care, did n't luggage lost place beautiful.have fun,  "
"true paradise week stay absolutely fantastic, quite apprehensive reading reviews, hotel beautiful, grounds well-kept, beach positively perfect, pools lovely, food better anticipated, chose royal service worth, not differences ones did worth, seperate beach area better lounge chairs alot bali beds.the pool smaller chaises built sides, seperate restaurant, best no 18 permitted, read does n't matter able use facilities w/o royal service make sure guests nice way, ask staff anticipated wanted ask, tips really better insulated mug beer/coffee, dollar-store raft everybody jealous, inexpensive items leave staff thier appreciation.last not plenty 1 bills tip,  "
"better expected toddler, background traveling type family humid houston texas numerous carribean resorts time dr punta cana, note hardly picky easy not require, booked trip carson wagonlit travel gessner/i-10 agent bette p. service excellent highly recommend missed flight resort wanted stay extra day foulup spoke home/cell phone contacted travel resort ensure acceptable took load shoulders.me 36 yrs old traveled paradisus punta cana wife 31 monster-in-law 55 2 year old son, stated july 8th july 16 2007. booked rooms wife room 2011 oceanview royal service jacuzzi suite ov monster-in-law son room 2198 family concierge suite fcs fcs allows adults use royal service facilities, rooms no larger size rooms observed did great kingsize bed ov room balcony tad larger oceanview, greatfully requested nice crib fcs awaiting son.even royal service pool beach exclusive adults guest royal service rooms no employee nor guest complained 2 yr old accompanied, thank god, noticed royal service beach pool fact exclusive royal service/fcs guests, did not try bring son royal service lounge check-in did bring room nights.i not say royal service family concierge service speedy extrememely pleasant helpfull room service romantic bath setup pillow menu fun rs lounge great food internet access miami herald news royal service ov suite offers private check-in brought royal service private lounge request arrival resort concierge room check-in family concierge lounge/clubhouse, check lobby, superb service food room service came handy didnt want dress occassional humid night houston texas thought steaks pretty darn good, son gobbled fries no different mcd home gosd night actually got huge delicious piece chocolate cake cherry paste inbetween layers delectiable, room verty clean roomservice did nice job daily cleaning complaints, saw bug rooms ac worked great no oder room resort bug spray bug problems, wife loved jacuzzi rs butler did fine timely accurat job prepping tub flowers bubbles candles ready return restaraunts went bed, usually went casion later, stocked fridge alcohol bottle local rum soft drinks juice water room service restocked beers/booze inserted request timely hour, bed sheets comforter plush nice, room furniture acceptable not new not worn, tv guite large did cnn tbs, hispanic children cartoon programing son intrigue needed 10-15 minute break playing room, thing think complain room towel situation usually provide 2 smaller hand towels brought 4 day request 2nd day nice, plenty larger towels bath/shower plenty towels use floor mats bathroom/sink areas, safety box make sure not lose key charge ya 50 replace lock did not lose locks keys, small complaint prefered key instead door card preferably key attachd wristband personal choice, family concierge suiteroom similar rs ov suite queens crib foot bed nearest wall perfect fit, 2nd queen bed used request storage area son toys/beach toys/floaties.etc, room service did great job cleaning room everyday mess, night request concierge service sure room service delivered cold milk box 5 small butter cookies kid nice touch, fyi previous reviews correct milk ultrapasturized tad sugary bubbles/foam poured son loved whew, ran diapers day 6 8m no problem contacted family concierge cell phone provided came got 20 note sent bellman stores resort brought bought diapers receipt correct change pool tip provided bell boy worth, fcs great ac fridge stocked refilled time not know fc did bath thing monster-in-law notice cleaned room towel issues, fcs provided huge list fun itineraries family and/or kids family arts/crafts/horseback riding/dance lessons/massage lessons didnt nice gotten bored dance class did afterward class provided free 10 minute message spa workers.beach rs fc status not did quiet beach reserved pool area provided good working local cell phone allowed direct communication concierges times worked personally delivered lunches pool beach, recommend pizzas minus corn appearanly comes pizzas, son loved bananna milkshakes chocolate syrup inside cups nice visual effect, fyi menus term salami means pepperoni yummy beach great sand nicest feet felt notice resorts stroll end beach right choice going paradisus, resorts total beach cleaned everymorning sunrise, notice packed crammed resorts beaches, not did problem getting great spot 3-4 beach beds end-tables glorious tree umbrella, say usually inbetween rs beach rs pool rs pool bar, rs beach pool area person comming going taking drink food orders ya need really didnt utilize service nice did, remember tip people working bucks makes work harder rest stay professional courteous family fact heard single complaint rs resort 8 day stay, rs pool smaller resort main pool fewer people using fine built beds pool covered non-covered, swim-up bar good, childrens activitiesthe family concierge lounge ac lots games books, big playground plenty slides sand, moonwalk type thing bounce hot time year, private baby pool main pool close offer entertainment better infant, main poolawesome pool quite large plenty places relax pool raised ledges raised islands playtime toddlers/infants son loved laying walking ledges islands ask deep let carry deeper areas pool 5 feet deep, areas pool zero depth let toddlers sort walk pool play shallow areas, plenty covered chairs/cots saw sad face heard complaint, swim bar good did activities right swim bar.restarauntsthe breakfast buffet good omelettes wait good food really, went french chinese japanese steakhouse seafood restaraunts thought acceptable, groundsthe grounds georgeous expansive, tram goes property taking guests area, lots ponds fish birds surrounded rock gardens son liked pick throw ponds, eco-walk small zoo son liked, archery rock-climbing horseback riding.spa service 80 hour massage didnt use spa wife monster-in-law liked services.bars fun pub near main bar lobby gets going 11 pm people shows main lobby hibiscus lounge near restaraunts, shelf liquor free cigarettes, nice cigars available 7 casino, try paradisus cascade drink, beer serve dr beer named el presidente acceptable job, casino 3 card poker carribean stud blackjack tables roulette table, max bet blackjack 100 double 100, minimum bet 5 want bet play dr pesos, play pesos cash pesos, fyi atm machine spits pesos casino cash amex travelor checks no fee unlike bank near lobby hits small charge 5, problem casino dealers not friendly warmed sat table nights, problem dealers not check blackjack deal means 11 want double want think dealer showing ace, hit 21 double lose bet double bet dealer blackjack beats 3 cards, guestsi say fewer 20 guest americans guest europe carribean south america, guests met pleasant nice exchanged numerous emails numbers meet travels, say laid resort not party animal sort place plenty opportunities drink merry night.i usually played casino let bring ipod house pick music, make way beach sit watch stars waves, surprised saw ocean skinny-dipping late night did times great, just light going not people ya didnt want too.overall resort strong 4 stars leave 5 star distinction upper-crust resorts really not cater families small children, definetly punta cana really enjoyed stay,  "
"beautiful place family just returned paradisus, want thank reviewers, thanks completely prepared, really knew expect bring, place beautiful, lush vegetation immaculately groomed, pool unbelievable, winds twists hidden corners, able stay shade kids ages 5 8 swam, bar scene lively completely-kid friendly, bring goggles-the pool well-chlorinated.the beach-again gorgeous, clear greenish-blue water surf satisfy sailors family, did grab chairs protective cabana/trees breakfast shaded seats available, help great, did n't understand tried, service attendent called desk used translator having trouble spanish lack, spoke english.the food, loved breakfast buffet, sort euro/latino mix, roomful breads rolls, large choice sweet rolls bread, inside a/c room sliced meats cheeses fruits eggs cooked order tell bernardo omelette guy say hi hot cereal potatoes plantains bacon like, spoiled american children trouble milk-it ultra-pausterized, safe drink thicker sweeter pasteurized milk, luckily help wonderful servers discovered pleasures cold limonada hot chocolate, lunch feasted salads roasted meats pasta fresh fish cooked order, kids got big meal cooked order pasta station, dinner bit let-down, none great, steakhouse probably best followed mexican, skip chinese not favorite, grilled meat chicken strips steak place little kids prefers eat simply, lunch dinner stride.the room nice felt little cramped, time look brand-new 1 bedrooms opening summer, room tight squeeze-especially clothes, room especially bathroom use update, brought lysol glad, trouble getting really hot water peak times.bring plenty sunscreen went brought, bug spray-the bugs feasted son night realized needed proactively spray kids, plenty small bills tip zillions people help, make sure return lobby hang beautiful public spaces bar, n't miss mediterranean-style beach bar, visit zoo say ola parrot, skip march beach flea market, long walk friday nights best market sets shop outside restaurant area.and relax, money great, horrified beach crowd princess resort way flea market, happy paradisus,  "
"truely paradise booked 2 junior suites jacuzzis, husband daughter room boyfriend room, room spacious clean beautiful garden views, grounds spectacular service wonderful, right gardeners extremely friendly helpful way, check breeze quickly taken rooms air turned extremly comfortable, try come time share promotion said no nothing said did not ask, building 26 2 buildings away beach, little distance pools restaurants not far walking grounds lovely, little bus trolley ran constantly 5 minutes* did not walk did not want, overall good location, food restaurants good sweet iced tea, important point southern girls guys, steak house bufera* good seafood restaurant, italian restaurant good not favorite, enjoyed buffet breakfast daily lots choices different items daily, beach beautiful kept plenty chairs palapas, pool amazing clean, closes 6pm really wish night swims pool staff works night restaurant close suppose, resort beach crowded looked beach hotels crowded ones not paradisus, things included not included ai, horseback riding scuba snorkeling excursions hobie cats brand liquors list goes, literally spent not extra money obligatory tourist t-shirt tips, did not notice people tipping people make small salaries truely appreciate smalles tips, service wonderful not say improved service just felt good tipping, read negative reviews property little leary absolutely stay probably book longer time, stayed 5 days trip, hesitation dr paradisus throw, not disappointed,  "
"time best, returned paradisus punta cana april 17th, absolutely loved hotel, punta cana times loved hotel far best, check-inour reservation royal service bellboys immediately brought rs check-in, 5 minute deal room, absolutely gorgeous, glad rs later hotel overbooked people sent door princess not happy, rooms room huge jacuzzi bath shower king size bed couch watching tv, room beach 30 building, great location close beach pool restaurants.beach beach spectacular, able bali bed palapa day, rs pool beach area, chose regular beach days, drink meal service beach, no sea weed beach best beach seen travelled, rs felt wonderful, grounds gorgeous small mini-zoo beautiful tropical birds huge iguanas monkeys, restaurants 10 restaurants loved all.breakfast great buffet hibiscus went lunch dinner, japanese french need make reservations, favorites chinese spring rolls rodizio brazilian awesome, unlike all-inclusives food good.tours took tour saona island, really enjoyed, bus bayahibe board motor boat natural pool saona nice lunch open bar catamaran open bar hotel.hotel amenities went horseback riding used paddleboats kayaks went parasailing extra worth 85 2 loved place, sure enjoy,  "
"spring family trip spent week paradisus punta cana, beautiful resort all-inclusive, rooms lovely clean, food abundant tasty, resort capacity felt crowded, able beach chairs pool chairs wandered place, pool clean beautifully landscaped swim bar 12 year old son really enjoyed, virgin pina coladas margaritas popular, restaurants required reservations french japanese good, ate early did not wait table, plenty wanted active horseback riding included windsurfing catamarans snorkleing sorts beach activites volley ball soccer dance classes, vacation caters european crowd noticed tend enjoy smoking lot, cigarettes available bars offered cups counter, people smoked restaurants ruin meal not smoker n't like taste smoke eating, son 12 did not meet children age category plenty kids younger, staff friendly responsive night time entertainment okay not great, alcohol topshelf flowing, wonderful vacation relaxing no stress beach clean pinkish sand nice long walks,  "
"beware, not room went paradisus 6 days wedding, arrival couples told overbooked stay bavaro princess door, argued 5 hours rooms showed door horrendous cockroaches no ac room musty smell, told repeatedly needed sign waiver 100 night, long story short stayed door night came day arguing, bride thretened lawsuit 10 couples arriving day magically rooms, warned not, try scam not sign waiver, ran did no recourse,  "
"good value time writing review vacation reading numerous contradicting reviews travelers properties, family just got 1 week paradisus punta cana overall satisfied value provided, check fast arrived 2 1/2 hours actual check time 3 pm, property lush tropical vegetation maintained, big walk lobby beach takes 8 10 minutes, arrived beach greeted greatest beaches world, readers believe seen beaches world, restaurants exception japanese la carte restaurant located big complex close beach somebody does not liking better stay home, not gourmet temple new york chicago toronto people probably pay dinner quarter half pay weeks worth vacation including flight 4 rounds golf reevaluate expectations, food best dominican republic 3 times, just shake head reviewer said food buffet restaurant horrible, drinks excellent plenty perrier water seen all-inclusive hotel, service personel friendly eager satisfy wishes- dollar helps lot, pool area nice sections adults kids felt crowded great vibe poolbar.smokers heaven bar gives free cigarettes dominican cigars el romantico restaurant.so far probably sound like promoting resort complainingthere absolutely no service beach walk beach bar drinks, mini bar water second day got restocked no beers mini bar, complained solved problem taking water bars got room, rooms starting look bit long tooth sliding doors balcony not closed no mosquito screen greatly needed.the closet not big problems sliding doors not moving smoothly, people wheelchairs hard time getting resort, ramps saw hibiscus buffet restaurant main lobby leading bar area, people like shows wait 10.30 pm entertainment start late opinion think families younger children older folks like bed earlier, think 9 9.30 pm start appropriate shows, things not spoil experience considered minor not worth bother overall rating resort 4.5 star rating dominican standard instead 5 advertised..if questions resort contact,  "
"nothing short paradise family 11 incl, wife adult kids 3 toddlers just spent week ppc.nothing rave reviews, excellent accommodations spectacular grounds great facilities friendly accommodating staff good plentiful food really just overall great resort chosen basis ot trip advisor reviews definitely not disappointed happy answer questions,  "
"overall good missed details just returned stay ppc friends, overall resort nice, food good not great just good, staff good, rooms nice, resort just work smooth details really class.arrived late punta cana 8 hours ice storm east coast total incompetentcy whomever runs philadelphia airport, easily worst airport nation immediatly jumped baggage handlers punta cana airport, aggressive, asked cab hussled cab hindsight probably working baggage handler, ride ppc usage headlights exciting cab sort mechanical problem, suggest resort send cab instead using cabs hanging airport.when arrived resort confusion expedia booking split resevation 4 people credit cards, expedia puts tickets rooms credit card, met bellman named eddie wilson true shining bright spot trip taken room not jetted tub upgrade paid, eddie wilson speaks english rareity ppc got phone desk told upgraded room, catch limited spanish desk wanted room night fix tommorrow, eddie insisted fix problem, stayed 30 minutes phone calls later upgraded room, unpacked eddie wilson went desk got keys changed, wife tipped 10 point looked tried best care us.here started miss details necessary true 5 star resort, unable make golf starting times greens fees included package guest relations desk closed, unable lock room safe desk, day friend attempted golf starting time guest relations told just golf course cancelations, course resort includes golf package 15 minute ride resort, got told starting times, tried make starting times rest week 2 choices 7:20 11:45, nothing betweenso scheduled, returned resort wives unable beach towels ran missed remainder stay typical resort eat drink play lot golf, walk lot residential area lobby area 1/4 mile not shuttles running anohter missed prepared, target groups ppc euorpeans families not american couples.we extended room 2 pm away day fried eddie wilson pick cab airport, smooth way out.if ppc ask eddie wilsonget early beach towelmake starting times stay asap golf courseeat lunch beach buffet oncelearn spanish go.do notrely guest relations overwhelmedexpect staff waitstaff speak englishexpect snack 4 6 food service shuts downgo near casino just burn money faster,  "
"best resort/beach, spent months browsing site reviews paradisus not, not express wonderful place really, upgraded royal service sake getting free wedding, absolutely worth penny, service royal service fantastic, especially bibiana rs building, luz towel service gal private rs pool, nelson rs butler favorite staff far incredibly personable goes way make feel home, yadilis paula wedding coordinators helpful went expectations, tipped approximately 400 week stay felt necessary time, staff especially royal service ways make stay comfortable, maid service wonderful left little tokens/gifts daily, tipped 3, cleaners 3 night turn service, recommend pillow menu scent pillows evening lavender favorite, recommend tip feel received service expectations ended tipping great deal food- loved, hard time finding complaints food, royal service upgrade advantage breakfast tea time snacks evening appetizers rs building, el romantico far favorite restaurant sirloin perfect, appetitizers amazing, waiter nelson comical courteous, wedding cake set el romanitco nice, meals just simply amazing.rodizio brazilian bbq fantastic n't load salads bread meat course goodness alot food, sakura japenese tepanyaki good, entertainment portion typical tepanyaki missing food excellent chinese restaurant good food n't quite understand tell want spicy, wedding looking place married place, communicated wedding coordinators 3 months prior arrival, clearly set reviewed plans yadilis day arrival firmed plans, took advantage free wedding services royal service, things went beyone expecations, clearly noted did not want exceed budget wanted included, asked pick wanted bouquet cake decorations, surprised received, huge bouquet birds paradise expensive beach set music large cake carriage ride no additional cost, coordinators fantastic, video taped took pictures, photographer phenomenal jerry, contracted resort, man talented photographer, request, pictures printed ready travel home 36 hours ceremony, tip staff wedding ceremony, private dinner beach night wedding incredible lobster, reservations el romantico twice- wedding night wedding, received breakfast bed morning wedding, resort really does fantastic job weddings, satisfied feel received told package deal.resort/beach nicest place bavaro strip, traveled beaches multiple miles directions, paradisus nicest cleanest beach seen, diligent keeping garbage sea weed beaches, discouraged resorts appearances times picked garbage beaches garbage cans, lots styrofoam laying resorts, paradisus staff obviously pride appearance work place, private beach area royal service nice clean spent great deal time beach day, rs staff took drink food orders frequently delivered lounging spot, socrates trejada bartender lobby bar entertaining bartender come, remembers remembers drink preferences try mamajuana lobby bar best mix, inclined purchase bottle home mamajuana talk socrates, grounds beautiful- tropical green splashes color different flora place, little zoo tour monkeys bobby luna sweet tour guide let feed food right hand room beautiful building 19 right beach, damp smell room stay incense burners cleared, bathroom jacuzzi tub fantastic, clean, maid staff left flowers day attracked little ants moved flowers ants went away, ants problem flowers sink, beds comfortable, room roomy, plenty closet space drawer space basic surface space, enjoyed terrace day, excursions problems area not fault paradisus, hooked vip services transfer airport arrange excursions, signed day tour saona island, pre-paid patiently waited bus pick 7:20am, 8:15am no bus got bit anxious tried locate vip staff no avail, ended sulking lobby vip staff finally showed hour later say n't know happend bus, trip offered day soooo looking forward going did n't chance, did refund does n't make loss, use different service vip recommend, did book trip deep sea fishing nice boat guys tried fish no luck, bad storm evening fish hiding, did excitement bow riding dolphins 10 minutes, activities alot activities offered daily, chose spend time sun worshiping lounge couches, did parasail day worth money, 85 people, took camera got great aerial shots beautiful beach resort air mountains picturesque, water shades turqouise blues try, busy lazy wish paradisus, decide, not wait return soon possible, walking beaches seeing sights town no desire stay paradisus punta cana, highly recommend resort, stay november 15 22nd, considered season time- worth visit time year,  "
"great anniversary trip activities scuba diving included great treat expecting pay quite bit dives, thoroughly enjoyed rock climbing wall, horseback riding fun helmets needed cleaning, advantage activities resort offer staff staff extremely friendly willing help, did not sign royal service not sure missed thought received excellent service none, bring lot dollar bills tipping.restaurants el romantico steakhouse fantastic, japanese restaurant good not good, chinese good, complaint asked decaf coffee brought cup water jar decaf instant coffee, ate lunch italian restaurant times got boxes buffett restaurants days eat beach.summary excellent relaxing time definitely friends family time,  "
"great place relax wife went punta cana 20th anniversary, great time resort flight problems, flew airways terrible experiance, luggage lost way did not following day, tried buy clothes wear resort did not selection, able swimwear sandals store beach, resort beutiful, november slow month not people, room room 2063. recommend room, king size bed marble countertops clean, refridgerator kinda small stocked daily, met maid elsa did good job, did leave notes spanish reort gives book translated phrases, did small ants bathroom leave flowers, tv small reception not good, cable went night left day, toilet does not power said, food food ok. ate buffet breakfast, european style, fresh omelettes, 4 nights did not eat restraunt, japanese good, french outstanding try filet best quite awhile, brazillian ok. meet served skewer, deserts tried looked good did not taste great, room service good, took 30 minutes delivered, food good, 3rd world country things not going taste like food states, avoid pizza, not aware resort serves shelk liquor, took mr daniles didnt touch jack johnny walker absolute bailey, beer limited presidente liked, pool bar outstanding, ask lenin, took time teach spanish, beware drink mama juana, quite potent.speaking pool quite big, seen pool flamingo vegas remind it.do 1 bills, came handy, didnt overboard tipping didnt notice difference service tipped not.we got massages nothing compare, wife said good, thought great.both stomach problems, pepto helped, didnt ruin trip.we went saona island catamaran, trip day, island beautiful, food served good, ride resort suicide run, driver hurry, drinks island definitely help ride home.all good trip paradisus future,  "
"wonderful stay 5th october 19th 2006val darrell british living switzerland just returned 4th wonderful holiday, best hotel caribbean, lot changes years better, staff happy friendly food drink options second none, 100 perfection paradisus comes quite close,  "
"great hotel dominican republic booked trip paradisus punta cana march 2006 stayed hotel early september, websites reviewed prior booking trip described paradisus excited time finally came, say overall hotel lived expectation 1, weather perfect entire time island, did n't rain not not hot expected, temperature doable felt comfortable normal island wear shorts skirts tank tops bathing suits course, mosquitoes got day big red bites legs rest trip did n't really itch, obviously recommend bring bug spray.2, rooms room nice, did n't major problems bugs ants nothing major, worked room nice large, bathroom probably needs facelift it.3, hotel grounds amazing big, literally tram hotel, lucky room right pool area great location, food pool beach right, just tram lobby area, grounds perfection, cute little huts benches sit walkways nice just relax dinner.4, food thought good, inclusives jamaica twice traveled parts world definitely rate food paradisus, remember dominican republic not new york city quality n't really comparable, lunch buffet amazing, lobster want, n't believe, boyfriend probably ate 5 lobsters day lunch, wonderful, favorite place italian food japanese food, boyfriend steak house brazilian food, el romanitico wonderful atmosphere went twice thought food better, 5. service did n't speak english thought, prepared spend patient time explaining things special requests, thought service better grounds beach pool area restaurants good, 6. excursions did day trip island called samara, took 10 person plane area 40 minute trip bus tour horse riding trip mountain hiked waterfall followed horses interested lunch freshly butchered chickens rice boat trip island just coast buses plane ride, just 250 person, cheap got, company called flying tours, 7. tipping tipped people thought deserved, simple, servers bartenders room keepers got money day, took 100 ones spent 60 people days helps plan, did n't think service better tipped did n't tip just did anyways.8, advice n't forget sunscreen camera bug spray need, hotel charges fortune times, walk beach direction run beachside tourist shops items priced reasonably, dominican republic known unique inca art, like said previous years stayed beaches negril jamaica, make comparison definitely choose negril dominican republic, hotel jamaica smaller manageable service outstanding food excellent beach nicer, said recommend paradisus place dominican republic, culture want experience paradisus excellent choice, enjoy goes quick,  "
"wonderful stay paradisus punta cana boyfriend stayed paradisus punta cana september 14th-18th, visit dominican republic travel agent liberty travel highly recommened resort great price royal service.upon arrival greeted warmly staff taken golf cart royal service check-in beautiful suite offices dining area large comfortable lounge area, brianna hostess greeted, checked offered libations lavender-scented moistened hand towels cool, beginning knew stay going special.royal service intimate butler service special amenities like scented pillows aromatherapy oils room, royal service dining area provides breakfast morning tea afternoon hors d'ourves early evening, butler amuya sp, handsome man friendly professional, played minor leagues michigan detroit tigers big shoulders, greeted cheerfully provided good service, hotel quiet stayed summer season loved, peace quiet perfect us.the hotel like paradise, grounds well-kept constantly maintained, birds roaming quite exotic, bunglow right beach perfect location, anytime ordered room service came promptly, stay all-inclusive free, n't remember charged eat drink.the food good, read poor reviews think people eat le circ 2000 everyday, steakhouse la albufera lovely steaks good better thought, japanese restaurant sakura suprisingly good dominican hibachi chef- lots fun, reservations required, la dolce vita italian just okay nothing special, night el romantico wonderful, maitre mr. florentino think professional stafff waited hand foot, fact boyfriend allowed main dishes did n't cod fish, no problem ordering wanted bottles wine, hybiscus buffet restaurnat breakfast couple times, good alot choices, lobby bar nice bartender socrates best- friendly funny, hooked best drinks included mamajuana- drink try.the beach beautiful like cushioned lounge chairs, royal service pool cabana area takes cake, gorgeous cool intimate cabanas sleep day, small pool swim bar real classy, area worth price royal service alone.since boyfriend love travel place visit took excursions atvs saona island, write review trips things punta cana section, time read.last not n't need change money love american dollar, dr poor country people really depend tips salaries low, 100 small bills 50-60 1 bills 5s couple 10s, little tips mean alot, shopping outside resort haggle use small bills pay exactly agree on- reluctant change, n't reason charge want pay.i highly recommend paradisus mature couples families/groups, alot activies resort shows fun well-produced, little casino inside resort bigger casino right outside resort, paradisus classly place,  "
"wished stayed longer best trip water great sand beautiful lot huts sun, arrived friendly staff upgraded royal service really liked personal attention, pools great just like photos, grounds awsome looked beauty kept, massages beach best really recommend, family travels places all-inclusive say excellent, loved different places dine night staff lovely, food pretty good did not sick took pepto week left, nightly shows enjoyable thet dancing bar areas, lighted disco dance party beach fun 15 year old great time, staff events got hopping friendly, say great staff, really wonderful vacation, helicopter service airport choose not drive, n't bad price added adventure resort, resort does wonderful job, trying dec rest family, charlotte nc,  "
"no gusta let start saying experience all-inclusive hotels 10 years, wife stayed all-inclusives islands jamaica turks barbados bahamas, late 30 brought 15 year old us.pros, beautifully landscaped grounds, pool beach area kept.cons, hablo y comprende espanol pocito speak understand little spanish does not help trying help staff, want ignore wether speak spanish not, believe ignore presence time, did n't think trying flag waiters trying drinks pool bar coffee morning, apparent no trained customer service, good luck trying actvities included, booked 4-5 days advance, popular activity like snorkeling available additional cost 270.00 3, thought all-inclusive, far snob expects white glove service resented fact ignored times hotel staff, like bank teller lobby stood talking friend 1/2 hour waiting money, like waiters grill rest, lunch realize needed drinks, like waiter italian rest, looked wife waving place order looking away n't, waited additional 5 minutes left attending, worst vacation way written complaint letter, just case saves just family wasting money hotel wish,  "
